x=0.7034912 , y=6.376877 , z=7.085144
x=1.7252197 , y=7.104294 , z=3.1704865
x=0.46899414 , y=6.8889313 , z=8.075775
x=-1.0935211 , y=5.201996 , z=6.5324097
x=-0.7346039 , y=4.5918274 , z=5.5369873
x=-2.4311066 , y=6.0562286 , z=6.300308
x=-4.153946 , y=6.2285156 , z=3.5485535
x=-0.7800598 , y=10.136002 , z=9.090332
x=1.9190369 , y=5.1469574 , z=4.1683044
x=3.981659 , y=7.171295 , z=5.2546387
x=3.7256317 , y=10.183853 , z=14.581863
x=-0.7010956 , y=9.84407 , z=6.541977
x=-4.668396 , y=4.1826477 , z=1.6988983
x=-1.450058 , y=2.1990051 , z=14.821136
x=3.0221405 , y=8.4227295 , z=21.791443
x=4.8957214 , y=12.0095825 , z=-0.19142151
x=-0.24406433 , y=2.514862 , z=-29.848068
x=2.2492523 , y=7.802994 , z=4.6731873
x=2.9479523 , y=12.555145 , z=31.82454
x=-3.0436707 , y=8.532806 , z=-0.8063812
x=-0.7010956 , y=7.8436737 , z=-10.68634
x=4.881363 , y=4.364502 , z=27.067612
x=0.8159485 , y=-6.065811 , z=32.736206
x=-3.5317993 , y=4.553543 , z=19.18805
x=0.25125122 , y=9.348755 , z=-9.056839
x=8.9730835 , y=9.78186 , z=-8.956329
x=4.204193 , y=6.970291 , z=7.688141
x=-10.753342 , y=2.6440735 , z=10.97348
x=-14.218155 , y=5.986847 , z=10.832306
x=-1.7419739 , y=11.306091 , z=11.676971
x=9.9062805 , y=6.999008 , z=0.3517456
x=10.559525 , y=5.38385 , z=3.4624176
x=2.239685 , y=8.793625 , z=15.443283
x=-5.1182404 , y=7.9872437 , z=9.449265
x=-1.8592224 , y=8.267197 , z=1.5433655
x=3.735199 , y=9.078369 , z=1.5170441
x=1.031311 , y=7.893921 , z=2.3282166
x=-2.9623108 , y=10.968704 , z=4.675583
x=-2.2947235 , y=9.736389 , z=6.3840485
x=-0.114852905 , y=4.1683044 , z=1.4333038
x=0.8422699 , y=2.0195465 , z=5.924637
x=-0.04307556 , y=4.0079803 , z=14.799606
x=-2.6392822 , y=4.9794617 , z=9.056839
x=-0.41156006 , y=5.601593 , z=6.7693024
x=3.3690948 , y=4.7641144 , z=10.985443
x=3.1968079 , y=3.5270233 , z=9.779465
x=-0.01914978 , y=5.0081787 , z=9.686142
x=-2.0913239 , y=6.0442657 , z=5.9844513
x=-1.763504 , y=4.886139 , z=4.113266
x=-0.30867004 , y=2.7086792 , z=9.418152
x=0.8901367 , y=5.9318085 , z=15.215958
x=1.3615112 , y=8.475372 , z=10.119247
x=2.170288 , y=6.47258 , z=3.1968079
x=4.043869 , y=7.992035 , z=10.138397
x=1.385437 , y=10.358536 , z=5.297714
x=-0.9188385 , y=4.1228333 , z=-4.565506
x=1.6366882 , y=11.643478 , z=11.557327
x=-0.5264282 , y=4.4937286 , z=3.9720917
x=-1.2299042 , y=3.830902 , z=6.4869385
x=3.3188477 , y=8.587845 , z=15.665817
x=4.8430786 , y=7.9537354 , z=6.75972
x=2.835495 , y=5.481964 , z=3.6442719
x=2.3090668 , y=7.9130707 , z=11.17688
x=-0.9523468 , y=4.3358 , z=6.4821625
x=-2.4765778 , y=0.18664551 , z=3.768692
x=0.4665985 , y=7.2215424 , z=16.567902
x=-0.87338257 , y=5.7595215 , z=2.1870422
x=-0.023925781 , y=5.419739 , z=1.454834
x=3.8931274 , y=12.981064 , z=17.721252
x=1.0791626 , y=2.292328 , z=-1.0935211
x=-1.454834 , y=5.8097687 , z=6.8841553
x=-2.4071808 , y=7.939392 , z=17.950958
x=-3.098709 , y=4.496109 , z=9.394226
x=0.14117432 , y=4.455429 , z=5.785843
x=3.723236 , y=4.388443 , z=7.6426697
x=1.5194397 , y=5.21875 , z=6.541977
x=-2.7708893 , y=5.83609 , z=2.8450623
x=-2.3665009 , y=6.3026886 , z=6.202194
x=-0.31106567 , y=3.780655 , z=4.697113
x=1.7826538 , y=4.6707916 , z=8.035095
x=3.225525 , y=8.382065 , z=10.64328
x=2.5794678 , y=7.8173523 , z=-0.04067993
x=3.8500519 , y=7.762314 , z=6.8482513
x=3.6347046 , y=6.714264 , z=18.075378
x=0.6006012 , y=3.912262 , z=10.82753
x=0.08375549 , y=7.6331024 , z=13.019348
x=1.4476624 , y=7.6546326 , z=11.432907
x=2.1798553 , y=5.3694916 , z=4.792816
x=0.67477417 , y=3.1944122 , z=8.147568
x=-2.1894379 , y=5.654236 , z=9.961319
x=-3.529419 , y=8.5208435 , z=3.373886
x=-0.23449707 , y=5.89592 , z=3.6681976
x=4.7760773 , y=6.592224 , z=17.233109
x=4.8765717 , y=7.8843536 , z=8.537598
x=2.411972 , y=4.9531403 , z=-4.2305145
x=-0.24885559 , y=8.3485565 , z=12.299103
x=-2.9910278 , y=4.302292 , z=11.028519
x=-1.7156525 , y=5.5657043 , z=5.0416718
x=1.282547 , y=6.999008 , z=5.292923
x=3.4624176 , y=5.7690887 , z=4.9459686
x=1.6678009 , y=6.3146667 , z=2.292328
x=-1.5361938 , y=7.7934265 , z=6.4319153
x=-1.3710938 , y=6.34816 , z=8.039886
x=0.95474243 , y=8.865402 , z=8.685944
x=2.2420807 , y=6.250046 , z=5.50589
x=4.6588287 , y=5.883957 , z=11.765503
x=4.137192 , y=7.3363953 , z=15.838089
x=-0.16270447 , y=1.8209381 , z=7.668991
x=-2.823532 , y=5.161316 , z=13.679764
x=-2.7086792 , y=6.3840485 , z=7.2622223
x=0.050247192 , y=5.5010986 , z=4.3836517
x=3.4576263 , y=5.13739 , z=11.483154
x=4.393219 , y=3.3236237 , z=8.094925
x=2.4646149 , y=3.1992035 , z=6.0801697
x=-1.6941223 , y=6.8602295 , z=9.753143
x=-2.0769653 , y=3.1776733 , z=7.6091766
x=1.249054 , y=8.841476 , z=18.379272
x=2.567505 , y=5.5585327 , z=9.9015045
x=4.898102 , y=5.4891357 , z=16.88855
x=2.979065 , y=8.472992 , z=23.827728
x=-0.7728882 , y=4.0534363 , z=17.604004
x=-2.4263153 , y=2.2994995 , z=11.267807
x=1.5984039 , y=5.4388885 , z=12.301498
x=-1.1676941 , y=-1.9908295 , z=0.24406433
x=-8.609375 , y=3.180069 , z=0.5647125
x=-3.9888306 , y=14.979065 , z=3.6825562
x=5.087143 , y=12.466614 , z=-10.021149
x=11.904297 , y=1.9908295 , z=-0.49531555
x=9.748352 , y=5.2666016 , z=47.62674
x=-3.6634064 , y=3.505478 , z=20.183456
x=-6.1136627 , y=4.977066 , z=-4.852646
x=-1.1676941 , y=9.322433 , z=7.032501
x=-6.1136627 , y=-0.7680969 , z=4.965103
x=-7.269394 , y=6.764511 , z=17.099106
x=2.1272125 , y=7.350754 , z=6.4630127
x=10.04747 , y=2.8594208 , z=-14.194229
x=5.7092743 , y=-0.40678406 , z=7.2646027
x=-10.758133 , y=0.52163696 , z=20.429916
x=-17.785858 , y=2.170288 , z=4.9794617
x=-2.6368866 , y=11.674576 , z=6.754944
x=14.476578 , y=11.313263 , z=-2.9575348
x=21.109482 , y=6.623337 , z=0.40678406
x=11.6315155 , y=9.343979 , z=14.5746765
x=-4.4937286 , y=2.3736877 , z=9.303299
x=-8.226532 , y=6.0969086 , z=19.719254
x=-1.8927155 , y=5.9365997 , z=12.993027
x=6.295517 , y=3.254242 , z=6.3026886
x=8.628525 , y=4.3836517 , z=10.269989
x=1.4883423 , y=-1.2610168 , z=6.7908325
x=-8.169098 , y=-1.9669037 , z=12.035904
x=-11.784653 , y=2.3306122 , z=9.997208
x=-5.6757812 , y=4.594223 , z=4.1395874
x=3.728012 , y=7.697708 , z=1.6821594
x=9.643082 , y=7.2335052 , z=7.8867493
x=9.506683 , y=11.432907 , z=15.244675
x=3.6083832 , y=15.692139 , z=9.178864
x=-3.1776733 , y=10.140778 , z=2.4526367
x=-3.9601288 , y=7.2598267 , z=7.585251
x=-3.2614136 , y=4.737793 , z=3.1537476
x=-2.0003967 , y=3.0891266 , z=-7.944168
x=0.3397827 , y=7.5086823 , z=0.7082825
x=-1.2346954 , y=2.7541351 , z=3.9768677
x=-2.2947235 , y=4.1324005 , z=9.205185
x=-1.7515411 , y=1.2370911 , z=10.066605
x=-0.39959717 , y=1.2418823 , z=8.638092
x=1.6295166 , y=0.6125641 , z=7.762314
x=2.3282166 , y=4.347763 , z=12.756134
x=2.5698853 , y=5.309677 , z=14.490936
x=4.2807617 , y=1.2969055 , z=10.064209
x=5.9078827 , y=0.057434082 , z=14.321045
x=3.6442719 , y=-0.7082825 , z=23.17688
x=0.14117432 , y=2.8594208 , z=18.747772
x=-0.2536316 , y=5.4604187 , z=5.970093
x=-1.4189453 , y=2.4933167 , z=4.268799
x=-4.417145 , y=-3.6394806 , z=15.503098
x=-5.0201416 , y=-1.524231 , z=27.823746
x=-5.2378845 , y=-3.1011047 , z=18.671204
x=-1.7276154 , y=-2.3976135 , z=13.069595
x=2.3569336 , y=-0.052642822 , z=16.194626
x=1.2227325 , y=-2.945572 , z=15.594025
x=-1.3878326 , y=-1.1318054 , z=13.430908
x=-0.3062744 , y=2.7182465 , z=14.045868
x=1.7491608 , y=6.443878 , z=6.262024
x=4.019943 , y=7.4081726 , z=-3.4815521
x=4.9172516 , y=10.679169 , z=3.7304077
x=1.8185425 , y=9.171692 , z=1.9381866
x=0.098098755 , y=4.587036 , z=-4.443466
x=1.1629181 , y=12.39003 , z=-3.1776733
x=1.3304138 , y=11.449661 , z=-5.8456726
x=0.275177 , y=11.004593 , z=2.1559296
x=1.483551 , y=3.242279 , z=7.176071
x=1.3016968 , y=10.791626 , z=5.50589
x=-0.22013855 , y=3.5126648 , z=-6.599411
x=-0.5766754 , y=4.9292145 , z=16.488937
x=-1.0695953 , y=-5.046463 , z=17.240295
x=-2.3569336 , y=-2.6321106 , z=20.492142
x=-5.613556 , y=-1.2634125 , z=17.891129
x=-7.7982025 , y=-3.653839 , z=12.14357
x=-3.8428802 , y=-2.5938263 , z=20.11885
x=2.5746765 , y=-8.415558 , z=14.179871
x=4.9292145 , y=-1.8664093 , z=12.729813
x=2.9527435 , y=-2.5387878 , z=0.9714813
x=-1.524231 , y=1.5625153 , z=12.124435
x=-1.0671997 , y=-2.9766693 , z=22.317856
x=5.0608215 , y=-0.0382843 , z=22.82753
x=8.630905 , y=-2.3808594 , z=0.22970581
x=5.560913 , y=4.0821533 , z=1.134201
x=-4.290329 , y=3.5868378 , z=9.262619
x=-7.7407837 , y=2.7110748 , z=4.0127563
x=0.16749573 , y=1.5792694 , z=-0.34695435
x=8.975479 , y=4.646866 , z=7.858032
x=7.2598267 , y=6.833908 , z=14.426331
x=-0.8757782 , y=8.863022 , z=6.4582214
x=-3.6155548 , y=8.556732 , z=5.6638184
x=-0.51924133 , y=4.503296 , z=14.411972
x=1.4285126 , y=3.596405 , z=17.761917
x=-1.450058 , y=4.421936 , z=3.6873474
x=-5.802597 , y=5.120636 , z=-2.0075836
x=-5.2163544 , y=3.144165 , z=7.298111
x=-1.4117584 , y=4.7641144 , z=14.835495
x=1.0456696 , y=2.0985107 , z=3.184845
x=4.6540375 , y=9.332016 , z=5.4340973
x=5.9892426 , y=4.5631104 , z=4.7856445
x=4.433899 , y=5.0488586 , z=15.694519
x=-0.100494385 , y=0.9260254 , z=15.90509
x=-3.2949219 , y=4.055832 , z=11.743973
x=-0.61735535 , y=2.5387878 , z=9.207581
x=4.2257233 , y=5.21875 , z=15.060425
x=4.72583 , y=-1.552948 , z=3.2925262
x=1.8233337 , y=3.4911346 , z=14.203796
x=-4.113266 , y=-1.3639069 , z=10.963913
x=-5.3766785 , y=-0.15074158 , z=14.1176605
x=-1.0695953 , y=-1.351944 , z=17.723633
x=2.2277222 , y=0.87815857 , z=18.800415
x=3.2111664 , y=0.5694885 , z=14.852249
x=0.51924133 , y=5.4963074 , z=22.339386
x=-2.868988 , y=0.035888672 , z=9.920639
x=-1.6295166 , y=7.8795624 , z=19.613968
x=-1.2131653 , y=4.8694 , z=6.2931213
x=1.2634125 , y=8.786438 , z=0.68673706
x=4.5966187 , y=6.932007 , z=2.5005035
x=4.1156616 , y=5.826523 , z=5.268997
x=3.7447662 , y=2.4598236 , z=6.6999054
x=2.6321106 , y=8.839081 , z=11.578873
x=-0.71784973 , y=3.706482 , z=-6.0059814
x=-0.54556274 , y=10.040283 , z=3.8979034
x=-1.0576324 , y=5.338394 , z=5.797806
x=0.67237854 , y=5.395813 , z=2.0291138
x=2.5459595 , y=5.843277 , z=1.0528412
x=0.18424988 , y=5.9772644 , z=-5.022537
x=-1.6701965 , y=5.481964 , z=1.524231
x=-2.1870422 , y=6.620941 , z=7.5684967
x=2.0554352 , y=-3.2494507 , z=3.5677032
x=8.116455 , y=9.815353 , z=23.645874
x=4.2951202 , y=1.9621124 , z=-3.2374878
x=0.110076904 , y=6.0131683 , z=7.984848
x=-2.2324982 , y=0.122039795 , z=19.80539
x=-2.4430695 , y=-3.000595 , z=19.47757
x=0.34217834 , y=-2.3162537 , z=14.907288
x=-2.703888 , y=0.6125641 , z=14.469406
x=-5.852844 , y=-6.9583282 , z=1.6007996
x=-2.5866394 , y=-0.3254242 , z=23.284561
x=-0.088531494 , y=-2.498108 , z=13.820938
x=3.2159576 , y=-0.5312042 , z=-1.9932251
x=6.817154 , y=8.638092 , z=3.7088776
x=6.0012054 , y=3.591629 , z=5.3168488
x=5.2953186 , y=6.972687 , z=18.379272
x=2.9024963 , y=7.0612183 , z=12.210571
x=0.5096741 , y=5.005783 , z=-3.069992
x=2.3330078 , y=6.661621 , z=15.153748
x=1.3902283 , y=6.221344 , z=21.552155
x=-2.8498535 , y=3.9720917 , z=9.688538
x=-3.7328033 , y=5.8049927 , z=1.6917267
x=-2.6823578 , y=1.9214325 , z=4.027115
x=-2.909668 , y=3.2039948 , z=14.560333
x=-4.125229 , y=0.5766754 , z=13.940582
x=-2.0889282 , y=1.730011 , z=11.954544
x=4.352539 , y=0.088531494 , z=8.743378
x=7.2215424 , y=6.1040955 , z=21.717255
x=3.6562347 , y=1.6725769 , z=9.896713
x=0.17706299 , y=7.1162567 , z=16.402802
x=-1.1868439 , y=1.7922211 , z=5.230713
x=-0.6508484 , y=2.835495 , z=11.7391815
x=-0.50727844 , y=0.83987427 , z=15.929016
x=-1.907074 , y=2.8163452 , z=20.130814
x=-1.2131653 , y=-0.5670929 , z=7.738388
x=1.9669037 , y=5.8672028 , z=16.876572
x=2.2420807 , y=5.8456726 , z=11.9808655
x=2.4502563 , y=8.884552 , z=12.114868
x=3.1704865 , y=9.808182 , z=8.934799
x=2.8283234 , y=3.9385834 , z=5.5585327
x=1.6199341 , y=6.271591 , z=11.138596
x=-0.6077728 , y=3.6394806 , z=6.2189484
x=-2.2899323 , y=8.853439 , z=5.395813
x=-3.0675964 , y=2.1870422 , z=-4.163513
x=-2.2612152 , y=6.192627 , z=10.569092
x=-2.4502563 , y=-0.9308014 , z=8.606979
x=-0.29910278 , y=4.862213 , z=11.665009
x=1.4309082 , y=1.071991 , z=-0.071777344
x=1.3782654 , y=3.1345978 , z=10.045074
x=0.36131287 , y=-1.7682953 , z=13.782654
x=-1.1629181 , y=2.7900238 , z=21.422943
x=-1.4596252 , y=0.76091003 , z=10.650452
x=0.75852966 , y=4.8885345 , z=17.359924
x=1.3375854 , y=5.517853 , z=18.424728
x=1.2442627 , y=3.5102692 , z=13.899902
x=1.6199341 , y=7.795822 , z=15.584457
x=0.92362976 , y=3.8979034 , z=1.7874451
x=1.1126556 , y=8.752945 , z=4.6588287
x=1.031311 , y=6.929611 , z=2.5435638
x=-0.18185425 , y=8.731415 , z=-1.8999023
x=0.48812866 , y=3.0197449 , z=-8.075775
x=1.1700897 , y=9.348755 , z=5.6063843
x=-1.2251282 , y=1.2849426 , z=0.9571228
x=-0.8542328 , y=8.453842 , z=8.377274
x=0.36610413 , y=1.7348022 , z=0.41635132
x=2.0315094 , y=4.5583344 , z=9.76033
x=1.8209381 , y=1.105484 , z=10.863419
x=-1.2059784 , y=6.0466614 , z=14.409576
x=-4.3166504 , y=4.340576 , z=0.5886383
x=-0.2033844 , y=10.612167 , z=6.345764
x=7.434494 , y=11.21994 , z=8.6979065
x=12.126831 , y=11.9066925 , z=5.79303
x=7.4560394 , y=12.279968 , z=2.7158508
x=-1.5337982 , y=6.833908 , z=4.4362946
x=-4.5966187 , y=9.509079 , z=19.190445
x=-4.2233276 , y=5.848053 , z=7.836487
x=2.2707825 , y=7.3005066 , z=2.383255
x=6.02034 , y=5.556137 , z=2.0267181
x=3.6155548 , y=2.0410767 , z=6.3792725
x=-1.2729797 , y=1.3016968 , z=8.468201
x=-5.654236 , y=3.952942 , z=13.830521
x=-6.731003 , y=1.1509552 , z=6.173477
x=-2.038681 , y=4.2352905 , z=19.549362
x=3.5317993 , y=3.9146576 , z=19.884354
x=5.9772644 , y=4.8023987 , z=20.760132
x=4.515259 , y=5.474777 , z=17.769104
x=2.7062836 , y=0.19142151 , z=8.992233
x=3.7184448 , y=9.334396 , z=22.652847
x=1.5314026 , y=4.0773773 , z=6.135193
x=1.9597168 , y=8.798416 , z=7.819748
x=0.3756714 , y=4.759323 , z=1.7611237
x=-1.7371826 , y=8.882156 , z=3.7016907
x=-1.249054 , y=5.9892426 , z=1.2921295
x=0.2033844 , y=12.725037 , z=9.135803
x=0.18424988 , y=5.436493 , z=-5.469986
x=3.000595 , y=9.789032 , z=4.6372833
x=3.1824493 , y=9.262619 , z=7.0995026
x=0.38046265 , y=10.810776 , z=4.2352905
x=-0.026321411 , y=10.408783 , z=0.91645813
x=2.0123596 , y=8.729019 , z=4.7760773
x=3.9050903 , y=6.1208344 , z=6.65683
x=2.3042908 , y=11.028519 , z=14.103302
x=-1.5984039 , y=7.3292084 , z=2.376068
x=-0.7800598 , y=3.9457703 , z=6.22612
x=2.3569336 , y=6.072983 , z=18.659225
x=-0.023925781 , y=4.450653 , z=9.67897
x=-0.84706116 , y=10.033112 , z=11.315659
x=-0.95951843 , y=5.34317 , z=1.5984039
x=1.3351898 , y=3.7136536 , z=8.714661
x=0.48095703 , y=3.2638092 , z=18.118454
x=-3.0628204 , y=4.2113647 , z=10.959122
x=-4.319046 , y=4.524826 , z=0.43070984
x=0.17945862 , y=7.2885437 , z=7.8436737
x=3.0963135 , y=5.355133 , z=6.5970154
x=2.6249237 , y=7.771881 , z=4.9986115
x=0.13160706 , y=9.104691 , z=-2.1607208
x=-1.861618 , y=8.281555 , z=1.2801666
x=-0.72502136 , y=5.223526 , z=6.3625183
x=1.2251282 , y=8.762512 , z=12.342178
x=1.7443695 , y=6.5036926 , z=4.3860474
x=2.555542 , y=6.520447 , z=9.399002
x=1.7491608 , y=5.6398773 , z=16.371689
x=-1.6797638 , y=1.5170441 , z=13.191635
x=-3.3882294 , y=3.6705933 , z=17.434113
x=-2.9240265 , y=2.2133636 , z=7.1688995
x=1.6414795 , y=4.965103 , z=6.24527
x=4.055832 , y=5.6781616 , z=6.4701996
x=1.3088684 , y=6.9798584 , z=5.802597
x=-2.7182465 , y=7.5589294 , z=-0.33738708
x=-2.0841522 , y=9.722046 , z=5.785843
x=0.5001068 , y=7.968094 , z=4.7353973
x=2.5076752 , y=10.243668 , z=8.817551
x=1.5816498 , y=6.417557 , z=3.5557404
x=1.4428711 , y=5.5322113 , z=7.051651
x=3.0843506 , y=6.479767 , z=10.475784
x=2.4478607 , y=7.5708923 , z=5.3192444
x=-0.3062744 , y=4.9746857 , z=-4.1683044
x=-1.409378 , y=7.381851 , z=6.886551
x=-3.2111664 , y=7.7647095 , z=12.897308
x=-3.6801605 , y=2.3234253 , z=2.5124664
x=1.2705841 , y=6.5659027 , z=13.071991
x=1.7706909 , y=3.1609192 , z=11.397018
x=1.0887299 , y=2.6368866 , z=13.17009
x=2.3090668 , y=5.395813 , z=18.570694
x=1.450058 , y=5.9724884 , z=9.379868
x=0.53359985 , y=1.8281097 , z=1.414154
x=-0.45463562 , y=6.448654 , z=17.620743
x=-3.4002075 , y=1.454834 , z=4.754532
x=-0.9068756 , y=10.425522 , z=9.152542
x=0.38763428 , y=6.9846497 , z=1.5601196
x=0.52163696 , y=3.007782 , z=-5.71167
x=2.938385 , y=8.841476 , z=8.171494
x=1.0671997 , y=12.241684 , z=4.4291077
x=0.4355011 , y=5.745163 , z=-10.688736
x=4.8071747 , y=11.9066925 , z=10.853836
x=3.1752777 , y=3.5533447 , z=8.805588
x=1.9692993 , y=9.908676 , z=16.776077
x=-1.5026855 , y=6.439087 , z=11.542984
x=-1.8520508 , y=1.4691925 , z=3.8117676
x=2.8187408 , y=6.1997986 , z=18.556335
x=1.9812622 , y=7.1210327 , z=7.235901
x=-0.17945862 , y=3.665802 , z=-6.623337
x=0.43788147 , y=9.463608 , z=8.401199
x=-1.2275238 , y=2.4023895 , z=7.00618
x=0.21296692 , y=10.2508545 , z=17.38385
x=-1.3926239 , y=6.2285156 , z=4.5343933
x=1.351944 , y=2.0578308 , z=0.44984436
x=4.656433 , y=8.906082 , z=23.542984
x=0.727417 , y=1.1868439 , z=2.967102
x=-1.1916199 , y=7.1497498 , z=5.338394
x=-0.94277954 , y=5.7762756 , z=5.7260284
x=1.8137665 , y=8.075775 , z=13.038498
x=1.8855438 , y=10.382462 , z=12.691528
x=-1.2945099 , y=4.816757 , z=-7.5421753
x=1.7515411 , y=6.5730896 , z=7.9250336
x=3.5030975 , y=9.245865 , z=15.189636
x=0.0 , y=4.6660004 , z=-4.3381805
x=-0.9403839 , y=8.805588 , z=-0.90927124
x=0.29431152 , y=5.7714844 , z=8.626129
x=2.170288 , y=9.39183 , z=15.759125
x=0.04547119 , y=7.4081726 , z=0.39720154
x=1.1006927 , y=5.374283 , z=-2.8785706
x=2.6847534 , y=9.674179 , z=14.163116
x=-0.33499146 , y=4.1802673 , z=4.063019
x=-1.935791 , y=7.9992065 , z=3.254242
x=-0.24406433 , y=4.646866 , z=6.496521
x=2.074585 , y=8.137985 , z=17.127823
x=-0.1268158 , y=3.2374878 , z=10.011566
x=-0.44506836 , y=1.4763641 , z=4.369293
x=2.0602264 , y=6.817154 , z=16.491333
x=0.8422699 , y=3.2015991 , z=0.34217834
x=0.1651001 , y=7.728821 , z=-1.8496552
x=-0.5312042 , y=8.200211 , z=3.1058807
x=-0.2632141 , y=9.300903 , z=8.362915
x=1.1198425 , y=11.717651 , z=10.693527
x=1.7946167 , y=5.9365997 , z=1.8065796
x=3.0891266 , y=7.963318 , z=14.866608
x=1.7946167 , y=2.251648 , z=11.105087
x=1.2466583 , y=9.762711 , z=11.15773
x=0.04067993 , y=7.1904297 , z=0.47138977
x=0.4091797 , y=8.286346 , z=4.584656
x=-1.1964111 , y=7.8173523 , z=8.042282
x=-3.8237305 , y=4.347763 , z=-1.1724854
x=-0.91166687 , y=8.750549 , z=10.741379
x=1.3974152 , y=5.2953186 , z=5.493927
x=1.7922211 , y=7.7479553 , z=3.728012
x=0.7346039 , y=4.881363 , z=8.650055
x=0.01675415 , y=7.451248 , z=18.405594
x=-0.29670715 , y=7.348358 , z=11.062027
x=0.5934143 , y=5.493927 , z=4.297516
x=2.2181396 , y=6.8243256 , z=16.462616
x=1.3710938 , y=3.0604248 , z=11.430511
x=-0.653244 , y=7.8508453 , z=6.6424713
x=-1.0815582 , y=6.8410797 , z=0.6029968
x=-1.2131653 , y=9.2482605 , z=7.479965
x=-2.5962067 , y=8.535202 , z=1.076767
x=-1.7563324 , y=7.582855 , z=-2.3090668
x=2.141571 , y=12.67717 , z=8.896515
x=3.505478 , y=6.151947 , z=-2.1559296
x=3.1489563 , y=10.877777 , z=2.8211365
x=-0.13160706 , y=6.6807556 , z=5.871994
x=-2.251648 , y=9.379868 , z=16.185059
x=-1.8089752 , y=6.214157 , z=3.0149536
x=2.5244293 , y=8.305481 , z=4.158722
x=4.82872 , y=6.829117 , z=9.707687
x=2.5076752 , y=5.1254272 , z=5.4723816
x=-0.33738708 , y=5.826523 , z=4.713867
x=-2.428711 , y=7.8843536 , z=10.059433
x=-3.6131592 , y=5.596817 , z=11.071594
x=-1.071991 , y=4.97229 , z=6.2811584
x=2.9599152 , y=6.18544 , z=14.802002
x=4.113266 , y=3.1417694 , z=10.1479645
x=3.2326965 , y=6.4414825 , z=8.621338
x=0.9379883 , y=7.2095795 , z=4.5726776
x=-0.8111725 , y=7.479965 , z=6.3338013
x=-1.1988068 , y=9.894318 , z=10.0785675
x=-1.2681885 , y=4.9627075 , z=-2.2492523
x=2.3186493 , y=10.31546 , z=10.41835
x=2.938385 , y=5.391037 , z=8.535202
x=1.5984039 , y=6.4749756 , z=6.0394897
x=1.529007 , y=5.95813 , z=9.561722
x=0.8279114 , y=5.893524 , z=12.49292
x=0.31106567 , y=4.043869 , z=4.462616
x=1.832901 , y=5.170883 , z=6.7166595
x=2.617752 , y=7.7001038 , z=10.609772
x=0.9020996 , y=6.45105 , z=2.153534
x=0.899704 , y=6.417557 , z=-0.0765686
x=1.6462555 , y=8.906082 , z=7.9489594
x=0.13400269 , y=7.9609222 , z=8.705093
x=-0.71066284 , y=6.5324097 , z=-1.4309082
x=2.864212 , y=8.812759 , z=6.2189484
x=4.6253204 , y=5.3934174 , z=8.202591
x=2.7996063 , y=6.6305084 , z=5.8289185
x=1.0552368 , y=5.7690887 , z=5.2259216
x=0.1483612 , y=9.087936 , z=13.263412
x=-1.9573364 , y=4.197006 , z=5.9940186
x=-0.57188416 , y=1.6630096 , z=6.2859497
x=2.3377838 , y=8.023132 , z=17.352753
x=0.43310547 , y=4.3214417 , z=3.7710876
x=-0.72024536 , y=7.3005066 , z=2.4813538
x=0.5168457 , y=6.262024 , z=9.032898
x=0.79441833 , y=7.3746796 , z=13.978867
x=-0.023925781 , y=6.1997986 , z=1.351944
x=1.6366882 , y=8.035095 , z=2.9192505
x=2.498108 , y=7.5421753 , z=9.236298
x=0.8063812 , y=7.034897 , z=4.3166504
x=-0.2368927 , y=6.592224 , z=-0.8877411
x=0.36849976 , y=10.492523 , z=5.9724884
x=0.107681274 , y=9.066406 , z=5.81456
x=-0.4139557 , y=4.5224304 , z=0.14596558
x=2.096115 , y=7.853241 , z=12.885345
x=2.802002 , y=4.244873 , z=10.413559
x=0.8566284 , y=6.3601227 , z=7.664215
x=-0.2536316 , y=3.448059 , z=9.164505
x=0.011962891 , y=6.4319153 , z=20.049454
x=-0.5312042 , y=3.661026 , z=6.652054
x=1.799408 , y=5.4436646 , z=4.713867
x=3.1082764 , y=7.0420837 , z=10.27478
x=0.13160706 , y=7.779068 , z=5.6327057
x=-2.5339966 , y=6.941574 , z=0.7034912
x=-1.5912323 , y=10.265213 , z=6.9056854
x=0.54556274 , y=10.861023 , z=6.12323
x=1.6534424 , y=7.3124695 , z=-3.3140564
x=3.9194489 , y=10.985443 , z=7.00618
x=3.3020935 , y=6.2859497 , z=5.9533386
x=1.7204437 , y=9.095123 , z=5.5752716
x=0.74417114 , y=7.8341064 , z=6.4989014
x=0.107681274 , y=8.3198395 , z=13.399811
x=-0.4737854 , y=5.2953186 , z=8.760132
x=0.26081848 , y=3.2949219 , z=9.585648
x=2.0147552 , y=4.742569 , z=14.974289
x=1.7491608 , y=5.8289185 , z=9.999603
x=1.0671997 , y=5.740387 , z=4.718643
x=0.5431671 , y=7.133011 , z=8.463409
x=0.08135986 , y=7.5684967 , z=8.633301
x=-0.1986084 , y=6.460617 , z=0.69392395
x=1.8281097 , y=9.738785 , z=6.3936157
x=1.9142609 , y=6.3840485 , z=6.57547
x=0.6125641 , y=6.5730896 , z=5.757126
x=1.5744781 , y=6.9559326 , z=6.8147583
x=3.1178436 , y=9.102295 , z=11.09552
x=2.8402863 , y=7.3627167 , z=1.2945099
x=2.325821 , y=9.76033 , z=1.9333954
x=0.9571228 , y=9.116653 , z=3.2566376
